3108,11466.This_Boy_s_Life,Tobias Wolff,Tobias Wolff,"Birmingham, Alabama",33.5175 -86.80944444444444,1
3109,6080889-storm-glass,Maria V. Snyder,Maria V. Snyder,Pennsylvania,41.0 -78.0,1
3110,20958632-the-darkest-part-of-the-forest,Holly Black,Holly Black,"West Long Branch, New Jersey",40.287904 -74.020019,1
3111,2049993.Airman,Eoin Colfer,Eoin Colfer,Wexford,52.3342 -6.4575,1
3112,80754.The_Traveler,Charles Dickens,John Twelve Hawks,Portsmouth,50.80583333333333 -1.0872222222222223,2
3113,110428.I_m_Not_Scared,Niccolò Ammaniti,Niccolò Ammaniti,,,2
3114,61049.Autobiography_of_Red,Anne Carson,Anne Carson,Toronto,43.74166666666667 -79.37333333333333,1
3115,6389704-in-too-deep,Bea Davenport,Jude Watson,,,2
3116,117.Heretics_of_Dune,Frank Herbert,Frank Herbert,"Tacoma, Washington",47.24138888888889 -122.45944444444444,1
3117,3293821-the-last-straw,Jeff Kinney,Jeff Kinney,"Fort Washington, Maryland",38.743611111111115 -77.01027777777777,1
3118,3066.The_Fixer,Bernard Malamud,Bernard Malamud,Brooklyn,40.69277777777778 -73.99027777777778,1
3119,19346451-the-revenge-of-seven,Pittacus Lore,Pittacus Lore,,,2
3120,8965.The_Vampire_s_Assistant,Darren Shan,Darren Shan,,,2
3121,498835.Sepulchre,James Herbert,Kate Mosse,,,2
3122,47916.Obernewtyn,Isobelle Carmody,Isobelle Carmody,Victoria (Australia),-37.0 144.0,1
3123,18580.Summer_of_My_German_Soldier,Bette Greene,Bette Greene,"Memphis, Tennessee",35.1175 -89.97111111111111,1
3124,6609758-numbers,animail colo,Rachel Ward,"Cornwell, Oxfordshire",51.941 -1.608,1
3125,25224799-the-amazing-book-is-not-on-fire,Dan Howell,Dan Howell,,,2
3126,7977973-i-too-had-a-love-story,Ravinder Singh,Ravinder Singh,,,2
3127,25200.Silence,Thomas Harris,Shūsaku Endō,Empire of Japan,35.6825 139.75277777777777,1
3128,128092.The_Pigman,Paul Zindel,Paul Zindel,"Tottenville, Staten Island",40.506 -74.243,1
3129,10607.Black_House,Stephen King,Stephen King,Maine,45.0 -69.0,1
3130,395962.Kushiel_s_Chosen,Jacqueline Carey,Jacqueline Carey,"Highland Park, Illinois",42.1825 -87.80694444444444,1
3131,179735.The_Girl_Next_Door,Jack Ketchum,Jack Ketchum,"Livingston, New Jersey",40.785828 -74.3291,1
3132,13580928-perfect-scoundrels,Sophia Nash,Ally Carter,"Locust Grove, Oklahoma",36.19722222222222 -95.16694444444444,1
3133,5454.The_Second_Summer_of_the_Sisterhood,Ann Brashares,Ann Brashares,,,2
3134,6506307-blackout,Connie Willis,Connie Willis,Denver,39.7392 -104.985,1
3135,17157681-the-hobbit-part-one,JOHN D. RATELIFF,J.R.R. Tolkien,,,2
3136,916114.La_vida_es_sue_o,Pedro Calderón de la Barca,Pedro Calderón de la Barca,Madrid,40.416666666666664 -3.7025,1
3137,17262100-the-lowland,Jhumpa Lahiri,Jhumpa Lahiri,London,51.507222222222225 -0.1275,1
3138,9534.Shadow_of_the_Hegemon,Orson Scott Card,Orson Scott Card,"Richland, Washington",46.27972222222222 -119.28138888888888,1
3139,124272.The_Wings_of_the_Dove,Henry James Jr.,Henry James,New York City,40.71277777777778 -74.00611111111111,1
3140,5135798-being-nikki,Meg Cabot,Meg Cabot,"Bloomington, Indiana",39.16222222222222 -86.52916666666667,1
3141,9865.The_Moor_s_Last_Sigh,Salman Rushdie,Salman Rushdie,Bombay,,1
3142,47615.The_Abhorsen_Trilogy_Box_Set,,Garth Nix,Victoria (Australia),-37.0 144.0,1
3143,25.I_m_a_Stranger_Here_Myself,,Bill Bryson,"Des Moines, Iowa",41.590833333333336 -93.62083333333334,1
3144,34503.The_Last_Hero,Terry Pratchett,Terry Pratchett,Beaconsfield,51.600873 -0.634682,1
3145,32370.Dry,Christopher Morley,Augusten Burroughs,"Pittsburgh, Pennsylvania",,1
3146,7015403-the-gifts-of-imperfection,Brené Brown,Brené Brown,,,2
3147,8797.The_Story_of_a_Seagull_and_the_Cat_Who_Taught_Her_to_Fly,Luis Sepúlveda,Luis Sepúlveda,Limarí Province,-30.5 -71.0,1
3148,20342617-just-mercy,Worth Books,Bryan Stevenson,"Milton, Delaware",38.7775 -75.31,1
3149,595375.Annie_on_My_Mind,Nancy Garden,Nancy Garden,"Boston, Massachusetts",,1
3150,30187.Divine_By_Mistake,P. C. Cast,P.C. Cast,"Watseka, Illinois",40.77611111111111 -87.73638888888888,2
3151,9637479-dragon-bound,Thea Harrison,Thea Harrison,,,2
3152,62485.The_Icewind_Dale_Trilogy_Collector_s_Edition,,R.A. Salvatore,,,2
3153,3373198-veil-of-midnight,Lara Adrian,Lara Adrian,,,2
3154,3257136-dewey,,Vicki Myron,"Spencer, Iowa",43.14527777777778 -95.14722222222223,1
3155,10431447-wildwood,James Carlos Blake,Colin Meloy,"Helena, Montana",46.59111111111111 -112.02027777777778,1
3156,15783307-the-perfect-game,J. Sterling,J. Sterling,,,2
3157,132626.On_the_Genealogy_of_Morals_Ecce_Homo,Friedrich Nietzsche,Friedrich Nietzsche,Province of Saxony,52.13333333333333 11.616666666666667,1
3158,41962.Light_a_Penny_Candle,Maeve Binchy,Maeve Binchy,Dalkey,53.276 -6.104,1
3159,57460.Jayber_Crow,Wendell Berry,Wendell Berry,"Henry County, Kentucky",38.46 -85.12,1
3160,446.The_Brooklyn_Follies,Paul Auster,Paul Auster,"Newark, New Jersey",40.72422 -74.172574,1
3161,9864.The_Ground_Beneath_Her_Feet,Salman Rushdie,Salman Rushdie,Bombay,,1
3162,6665671-please-ignore-vera-dietz,AS King,A.S. King,,,2
3163,478951.The_Bonehunters,Steven Erikson,Steven Erikson,Toronto,43.74166666666667 -79.37333333333333,1
3164,11331421-the-art-of-hearing-heartbeats,Jan-Philipp Sendker,Jan-Philipp Sendker,,,2
3165,24968392-beyond-the-kingdoms,Rand McNally,Chris Colfer,"Clovis, California",36.82527777777778 -119.70305555555555,1
3166,43619901-night-of-the-rat,Debra Doyle,Tanya Thompson,,,2
3167,22669832-bright-side,Hendrik Groen,Kim Holden,,,2
3168,19542841-more-happy-than-not,Adam Silvera,Adam Silvera,New York City,40.71277777777778 -74.00611111111111,1
3169,12991188-train-dreams,Charlotte Vale Allen,Denis Johnson,Munich,48.1375 11.575,1
3170,3446.Going_After_Cacciato,Tim O'Brien,Tim O'Brien,,,2
3171,6748.A_Supposedly_Fun_Thing_I_ll_Never_Do_Again,David Foster Wallace,David Foster Wallace,"Ithaca, New York",42.443333333333335 -76.5,1
3172,6547188-black-magic-sanction,Kim Harrison,Kim Harrison,Midwest,,1
3173,263985.The_Possibility_of_an_Island,"ORTIN, GERARD/ C. PINO, LUCIA/ SANCHEZ, BARBARA/ DE ANDRES, IRENE/ BARROSO I GIDEONSON/ LAUDO, ALEXANDRA",Michel Houellebecq,Réunion,-21.114444444444445 55.5325,1
3174,8546358-the-peach-keeper,Sarah Addison Allen,Sarah Addison Allen,"Asheville, North Carolina",35.59583333333333 -82.55277777777778,1
3175,242472.The_Black_Swan,,Nassim Nicholas Taleb,Amioun,34.3 35.8,1
3176,86336.The_Paul_Street_Boys,ferrenc molnar,Ferenc Molnár,Austria-Hungary,48.2 16.35,1
3177,8475505-rebel-belle,Pamela Cummings,Rachel Hawkins,Manchester,53.47944444444445 -2.245277777777778,1
3178,6718608-juliet,William Shakespeare,Anne Fortier,Holstebro,56.35722222222222 8.615277777777777,1
3179,169718.Babbitt,Sinclair Lewis,Sinclair Lewis,,,2
3180,8253.Little_Town_on_the_Prairie,Laura Ingalls Wilder,Laura Ingalls Wilder,"Pepin County, Wisconsin",44.6 -92.0,1
3181,28940.Behind_the_Scenes_at_the_Museum,Kate Atkinson,Kate Atkinson,,,2
3182,16085481-crazy-rich-asians,Kevin Kwan,Kevin Kwan,Singapore,1.2833333333333332 103.83333333333333,1
3183,9300768-the-heroes,Thomas Carlyle,Joe Abercrombie,,,2
3184,202769.In_the_Night_Garden,Andrew Davenport,Catherynne M. Valente,Washington (U.S. state),,1
3185,23814.King_Solomon_s_Mines,H. Rider Haggard,H. Rider Haggard,"Bradenham, Norfolk",52.64 0.844,1
3186,714569.A_Countess_Below_Stairs,Eva Ibbotson,Eva Ibbotson,Vienna,48.2 16.366666666666667,1
3187,106393.The_Coldest_Winter_Ever,Sister Souljah,Sister Souljah,,,2
3188,100933.That_Hideous_Strength,C. S. Lewis,C.S. Lewis,Belfast,54.59638888888889 -5.93,2
3189,29800.Scott_Pilgrim_Volume_1,,Bryan Lee O'Malley (Writer,,,2
3190,23125266-i-let-you-go,Clare Mackintosh,Clare Mackintosh,,,2
3191,304.Daniel_Deronda,George Eliot,George Eliot,England,51.5 -0.11666666666666667,1
3192,56674.Empire_of_the_Sun,J. G. Ballard,J.G. Ballard,Republic of China (1912–1949),,2
3193,7576115-i-shall-wear-midnight,Terry Pratchett,Terry Pratchett,Beaconsfield,51.600873 -0.634682,1
3194,325128.Kidnapped,Robert Louis Stevenson,Robert Louis Stevenson,Edinburgh,55.95333333333333 -3.1891666666666665,1
3195,28689.Stone_of_Farewell,Tad Williams,Tad Williams,"San Jose, California",37.33611111111111 -121.89055555555555,1
3196,15985373-emperor-of-thorns,Mark Lawrence,Mark Lawrence,,,2
3197,16054811-manuscript-found-in-accra,Paulo Coelho,Paulo Coelho,Brazil,-15.783333333333333 -47.86666666666667,1
3198,2363958.Grande_Sert_o,Evelina Hoisel,João Guimarães Rosa,Brazil,-15.783333333333333 -47.86666666666667,1
3199,68984.The_Power_of_Your_Subconscious_Mind,Joseph Murphy,Joseph Murphy,,,2
3200,18187013-the-raven-king,Maggie Stiefvater,Nora Sakavic,"Harrisonburg, Virginia",38.449444444444445 -78.86888888888889,2
3201,299869.I_Am_That,,Nisargadatta Maharaj,Bombay,,1
3202,63038.The_Man_Who_Laughs,John Creasey,Victor Hugo,Besançon,47.24 6.02,1
3203,4345290-the-crown-conspiracy,Michael Joseph Sullivan Jr.,Michael J. Sullivan,,,2
3204,6819.Ghostwritten,David Mitchell,David Mitchell,,,2
3205,30821598-my-not-so-perfect-life,Sophie Kinsella,Sophie Kinsella,England,51.5 -0.11666666666666667,1
3206,29751398-the-power,John Buchan,Naomi Alderman,England,51.5 -0.11666666666666667,1
3207,6316821-first-lord-s-fury,Jim Butcher,Jim Butcher,"Independence, Missouri",39.07972222222222 -94.40666666666667,1
3208,93788.Night_Fall,Nelson DeMille,Nelson DeMille,"Jamaica, Queens",40.7 -73.8,1
3209,180116.Awaken_the_Giant_Within,,Tony Robbins,,,2
3210,18479831-staying-strong,Johnna Russell,Demi Lovato,"Albuquerque, New Mexico",35.11083333333333 -106.61,1
3211,18172471-the-selection-stories,,Kiera Cass,"Myrtle Beach, South Carolina",33.744075 -78.869475,1
3212,26247008-truly-madly-guilty,Liane Moriarty,Liane Moriarty,Sydney,-33.867777777777775 151.21,1
3213,6905012-secret-daughter,Shilpi Somaya Gowda,Shilpi Somaya Gowda,,,2
3214,14940.Who_s_Afraid_of_Virginia_Woolf_,Edward Albee,Edward Albee,,,2
3215,12588363-fallen-in-love,Lauren Kate,Lauren Kate,"Dayton, Ohio",39.75944444444445 -84.19166666666666,1
3216,4497978-desire-unchained,Larissa Ione,Larissa Ione,,,2
3217,22020052-it-ain-t-me-babe,Andrea Cossu,Tillie Cole,,,2
3218,27188596-war-storm,Victoria Aveyard,Victoria Aveyard,"East Longmeadow, Massachusetts",42.06444444444445 -72.51305555555555,1
3219,25251757-you-will-know-me,Megan E. Abbott,Megan Abbott,"Detroit, Michigan",,1
3220,13416236-whispers-at-moonrise,C. C. Hunter,C.C. Hunter,,,2
3221,6609714-the-lonely-hearts-club,Dennis Friedman,Elizabeth Eulberg,,,2
3222,6647312-nothing,William Shakespeare,Janne Teller,"Copenhagen, Denmark",,1
3223,2133827.La_M_canique_du_c_ur,,Mathias Malzieu,,,2
3224,6423.High_Five,Ronald Holt,Janet Evanovich,"South River, New Jersey",40.445652 -74.378459,1
3225,364089.The_Last_Don,Mario Puzo,Mario Puzo,New York City,40.71277777777778 -74.00611111111111,1
3226,7628.The_Good_Soldier,Ford Madox Ford,Ford Madox Ford,"Merton, London (parish)",51.4102 -0.2024,1
3227,537070.Gregor_and_the_Code_of_Claw,Suzanne Collins,Suzanne Collins,"Hartford, Connecticut",41.7625 -72.67416666666666,1
3228,21717.Triptych,Charles Moorman,Karin Slaughter,United States,38.88333333333333 -77.01666666666667,1
3229,6054449-tales-from-a-not-so-fabulous-life,,Rachel Renée Russell,,,2
3230,13363270-just-one-drop,Quinn Loftis,Quinn Loftis,,,2
3231,34275232-the-hazel-wood,Melissa Albert,Melissa Albert,,,2
3232,8407173-jasper-jones,Craig Silvey,Craig Silvey,,,2
3233,89055.The_House_of_Sleep,Jonathan Coe,Jonathan Coe,England,51.5 -0.11666666666666667,1
3234,2199587.Fractured,"Devonshire Royal Hospital (Buxton, Derbyshire, England)",Karin Slaughter,United States,38.88333333333333 -77.01666666666667,1
3235,9413044-everneath,Brodi Ashton,Brodi Ashton,,,2
3236,10549501-last-breath,Mariah Stewart,Rachel Caine,United States,38.88333333333333 -77.01666666666667,1
3237,6736971-the-desert-spear,Peter V. Brett,Peter V. Brett,"New Rochelle, New York",40.908611111111114 -73.78194444444445,1
3238,47957.Heir_to_the_Shadows,Anne Bishop,Anne Bishop,,,2
3239,15703770-the-runaway-king,Jennifer A. Nielsen,Jennifer A. Nielsen,Utah,39.0 -111.0,1
3240,10567183-emblaze,Jessica Shirvington,Jessica Shirvington,,,2
3241,29981261-the-butterfly-garden,Maureen Lang,Dot Hutchison,,,2
3242,162089.Flawless,Peter Block,Sara Shepard,"Pittsburgh, Pennsylvania",,1
3243,4769247-ashes-of-midnight,Lara Adrian,Lara Adrian,,,2
3244,712731.The_Door_Within,Farali,Wayne Thomas Batson,,,2
3245,99085.Lord_Brocktree,Brian Jacques,Brian Jacques,,,2
3246,17899696-the-edge-of-always,J. A. Redmerski,J.A. Redmerski,,,2
3247,47994.The_Last_Continent,Terry Pratchett,Terry Pratchett,Beaconsfield,51.600873 -0.634682,1
3248,10073.A_Long_Way_Down,Nick Hornby,Nick Hornby,"Redhill, Surrey",51.2393 -0.1726,1
3249,8837.Wind_Sand_and_Stars,Antoine de Saint-Exupéry,Antoine de Saint-Exupéry,Lyon,45.76 4.84,1
3250,22674105-china-rich-girlfriend,Kevin Kwan,Kevin Kwan,Singapore,1.2833333333333332 103.83333333333333,1
3251,13570.Tsubasa,Clamp,CLAMP,,,2
3252,13440.Skeleton_Crew,Stephen King,Stephen King,Maine,45.0 -69.0,1
3253,3359940-if-you-re-reading-this-it-s-too-late,Pseudonymous Bosch,Pseudonymous Bosch,,,2
3254,281235.Bunnicula,Deborah Howe,Deborah Howe,Boston,42.360277777777775 -71.05777777777777,1
3255,78250.The_Teachings_of_Don_Juan,Carlos Castaneda,Carlos Castañeda,Cajamarca,,2
3256,22297138-the-novice,Edith Pargeter,Taran Matharu,Horsehay,52.656 -2.49,2
3257,87745.Wish_You_Well,David Baldacci,David Baldacci,"Richmond, Virginia",37.54083333333333 -77.43666666666667,1
3258,11281852-kisses-from-katie,Katie J. Davis,Katie Davis,,,2
3259,5015.Saturday,Ian McEwan,Ian McEwan,Aldershot,51.248333333333335 -0.7613888888888888,1
3260,44001.Small_Island,Bill Bryson,Andrea Levy,London,51.507222222222225 -0.1275,1
3261,387749.Ben_Hur,Lewis Wallace,Lew Wallace,"Brookville, Indiana",39.422222222222224 -85.00944444444444,1
3262,125956.Black,Ted Dekker,Ted Dekker,,,2
3263,18304.The_Anti_Christ,Joseph Fisk,Friedrich Nietzsche,Province of Saxony,52.13333333333333 11.616666666666667,1
3264,29236299-gemina,Amie Kaufman,Amie Kaufman,"Melbourne, Victoria",,1
3265,9804779-taltos,Anne Rice,Anne Rice,"New Orleans, Louisiana",,1
3266,13137.1st_to_Die,James Patterson,James Patterson,"Newburgh, New York",41.51972222222222 -74.0213888888889,1
3267,20443235-the-winner-s-kiss,Marie Rutkoski,Marie Rutkoski,"Hinsdale, Illinois",41.800555555555555 -87.92805555555556,1
3268,11003.Eleven_on_Top,Janet Evanovich,Janet Evanovich,"South River, New Jersey",40.445652 -74.378459,1
3269,477338.Blue_is_for_Nightmares,Laurie Faria Stolarz,Laurie Faria Stolarz,,,2
3270,4538.The_View_from_Saturday,E. L. Konigsburg,E.L. Konigsburg,New York City,40.71277777777778 -74.00611111111111,2
3271,762476.Kokoro,Lafcadio Hearn,Natsume Sōseki,Musashi Province,,1
3272,98920.The_Bastard_of_Istanbul,Elif Shafak,Elif Shafak,Strasbourg,48.583333333333336 7.745833333333334,1
3273,10165761-quintana-of-charyn,Melina Marchetta,Melina Marchetta,Sydney,-33.867777777777775 151.21,1
3274,1820716.Gut_gegen_Nordwind,Daniel Glattauer,Daniel Glattauer,,,2
3275,30653853-the-upside-of-unrequited,Becky Albertalli,Becky Albertalli,Atlanta,33.74888888888889 -84.39,1
3276,28243032-we-are-okay,Nina LaCour,Nina LaCour,,,2
3277,30225.The_Harlequin,Vladimir Nabokov,Laurell K. Hamilton,"Heber Springs, Arkansas",35.49444444444445 -92.03916666666667,1
3278,189147.To_Your_Scattered_Bodies_Go,Philip José Farmer,Philip José Farmer,"North Terre Haute, Indiana",39.531666666666666 -87.36194444444445,1
3279,12926804-one-for-the-murphys,Lynda Mullaly Hunt,Lynda Mullaly Hunt,,,2
3280,92308.The_Importance_of_Being_Earnest_and_Other_Plays,Oscar Wilde,Oscar Wilde,Dublin,53.35 -6.260277777777778,1
3281,397503.I_Served_the_King_of_England,Bohumil Hrabal,Bohumil Hrabal,Austria-Hungary,48.2 16.35,1
3282,20910157-yes-please,Paul Publishing Tea Tasting Journal,Amy Poehler,"Newton, Massachusetts",42.33694444444444 -71.20972222222223,1
3283,890143.The_Clique,Émile Gaboriau,Lisi Harrison,Toronto,43.74166666666667 -79.37333333333333,1
3284,12432550-valiant,Gertrude Franklin Horn Atherton,Laurann Dohner,,,2
3285,627206.The_New_Drawing_on_the_Right_Side_of_the_Brain,Betty Edwards,Betty Edwards,California,35.491035 -119.347852,1
3286,110391.The_Duke_and_I,Julia Quinn,Julia Quinn,,,2
3287,381112.The_Poetic_Edda,Henry Adams Bellows,Unknown,,,2
3288,28588345-the-midnight-star,Marie Lu,Marie Lu,China,39.916666666666664 116.38333333333334,1
3289,604635.Na_ve_Super,Erlend Loe,Erlend Loe,Trondheim,63.429722222222225 10.393333333333333,1
3290,785454.Train_to_Pakistan,Khushwant Singh,Khushwant Singh,"Punjab, Pakistan",31.0 72.0,1
3291,493455.The_Uglies_Trilogy,Ira Nayman,Scott Westerfeld,Dallas,32.77916666666667 -96.80888888888889,1
3292,12900174-the-vincent-boys,Abbi Glines,Abbi Glines,"Birmingham, Alabama",33.5175 -86.80944444444444,1
3293,10054335-rules-of-civility,United States. Supreme Court.,Amor Towles,Boston,42.360277777777775 -71.05777777777777,1
3294,13522957-feral-sins,Suzanne Wright,Suzanne Wright,,,2
3295,360455.Pawn_in_Frankincense,Dorothy Dunnett,Dorothy Dunnett,Dunfermline,56.07192 -3.4393,1
3296,70912.The_Dice_Man,Luke Rhinehart,Luke Rhinehart,"Albany, New York",42.6525 -73.75722222222223,1
3297,6690979-black-butler-vol-1,Yana Toboso,Yana Toboso,"Warabi, Saitama",35.825583333333334 139.6797222222222,1
3298,23058402-the-art-of-being-normal,Lisa Williamson,Lisa Williamson,,,2
3299,32191710-astrophysics-for-people-in-a-hurry,Neil deGrasse Tyson,Neil deGrasse Tyson,,,2
3300,40331.To_the_Nines,Janet Evanovich,Janet Evanovich,"South River, New Jersey",40.445652 -74.378459,1
3301,28374007-three-dark-crowns,Kendare Blake,Kendare Blake,South Korea,36.0 128.0,1
3302,71252.The_Kindly_Ones,Anthony Powell,Neil Gaiman,Portchester,50.842 -1.12,1
3303,1584974.Lord_of_the_Fading_Lands,C. L. Wilson,C.L. Wilson,,,2
3304,12866426-taken-at-dusk,C. C. Hunter,C.C. Hunter,,,2
3305,368593.The_4_Hour_Workweek,Timothy Ferriss,Timothy Ferriss,,,2
3306,396266.The_Winter_Rose,Jennifer Donnelly,Jennifer Donnelly,"Port Chester, New York",41.005 -73.66888888888889,1
3307,420180.The_Little_White_Horse,Elizabeth Goudge,Elizabeth Goudge,"Wells, Somerset",51.20944444444444 -2.645,1
3308,90475.Teen_Idol,Meg Cabot,Meg Cabot,"Bloomington, Indiana",39.16222222222222 -86.52916666666667,1
3309,29394.Cursor_s_Fury,Jim Butcher,Jim Butcher,"Independence, Missouri",39.07972222222222 -94.40666666666667,1
3310,26889576-the-big-short,Michael Lewis,Michael Lewis,"New Orleans, Louisiana",,1
3311,102305.The_Forgotten_Soldier,Guy Sajer,Guy Sajer,French Third Republic,48.87027777777778 2.316388888888889,1
3312,2410506.Thanks_for_the_Memories,Cecelia Ahern,Cecelia Ahern,Republic of Ireland,53.344166666666666 -6.2675,1
3313,68380.Dragonlance_Chronicles,Margaret Weis,Margaret Weis,"Independence, Missouri",39.07972222222222 -94.40666666666667,1
3314,12063467-fury,William Faulkner,Laurann Dohner,"New Albany, Mississippi",34.492222222222225 -89.00944444444444,2
3315,82751.Chinese_Cinderella,,Adeline Yen Mah,Republic of China (1912–1949),,1
3316,30226.A_Stroke_of_Midnight,Laurell K. Hamilton,Laurell K. Hamilton,"Heber Springs, Arkansas",35.49444444444445 -92.03916666666667,1
3317,3300.In_s_of_My_Soul,Geneviève Bréton,Isabel Allende,Peru,-12.043333333333333 -77.02833333333334,1
3318,161426.How_I_Live_Now,Meg Rosoff,Meg Rosoff,Boston,42.360277777777775 -71.05777777777777,1
3319,99383.Blood_Rites,Barbara Ehrenreich,Jim Butcher,"Independence, Missouri",39.07972222222222 -94.40666666666667,1
3320,84146.Dark_Side_of_the_Moon,Georgy Gounev,Sherrilyn Kenyon,"Columbus, Georgia",32.492222222222225 -84.94027777777778,1
3321,6420846-lockdown,Julia Chinyere Oparah,Alexander Gordon Smith,England,51.5 -0.11666666666666667,1
3322,1301.Moneyball,,Michael Lewis,"New Orleans, Louisiana",,1
3323,429024.The_Old_Curiosity_Shop,Charles Dickens,Charles Dickens,Portsmouth,50.80583333333333 -1.0872222222222223,1
3324,43325.Nothing_Lasts_Forever,Sidney Sheldon,Sidney Sheldon,Chicago,41.88194444444444 -87.62777777777778,1
3325,1591.Lysistrata,Aristophanes,Aristophanes,Classical Athens,37.97 23.72,1
3326,13445306-let-the-sky-fall,Harlene Hayne,Shannon Messenger,Oklahoma,35.0 -98.0,2
3327,68526.Lords_of_the_North,Bernard Cornwell,Bernard Cornwell,"London, England",,1
3328,3692.The_Heart_of_the_Matter,Graham Greene,Graham Greene,Berkhamsted,51.76 -0.56,1
3329,69499.The_Wanderer,Debbie Killingworth,Sharon Creech,"South Euclid, Ohio",41.52194444444444 -81.52777777777777,1
3330,18336965-my-heart-and-other-black-holes,Jasmine Warga,Jasmine Warga,,,2
3331,35297426-then-she-was-gone,Lisa Jewell,Lisa Jewell,"London, England",,1
3332,60229.Halo,Eric S. Nylund,Eric S. Nylund,,,2
3333,1397743.La_Horde_du_Contrevent,Alain Damasio,Alain Damasio,Lyon,45.76 4.84,1
3334,97411.Letters_from_a_Stoic,Lucius Seneca,Seneca,,,2
3335,12043770-third-grave-dead-ahead,Darynda Jones,Darynda Jones,,,2
3336,287861.Mortal_Engines,Philip Reeve,Philip Reeve,,,2
3337,46465.The_Chemistry_of_Death,Simon Beckett,Simon Beckett,Sheffield,53.380833333333335 -1.4702777777777778,1
3338,18660447-the-fill-in-boyfriend,Kasie West,Kasie West,,,2
3339,3974.The_Terror,Edgar Wallace,Dan Simmons,"Peoria, Illinois",40.69365 -89.58899,1
3340,15779.Sideways_Stories_from_Wayside_School,Louis Sachar,Louis Sachar,"East Meadow, New York",40.71361111111111 -73.55583333333334,1
3341,37526.Henry_V,William Shakespeare,William Shakespeare,Stratford-upon-Avon,52.19277777777778 -1.7063888888888887,1
3342,23587984-maybe-not,Robert Fulghum,Colleen Hoover,"Sulphur Springs, Texas",33.134166666666665 -95.60194444444444,1
3343,34440.Doctor_Faustus,Christopher Marlowe,Thomas Mann,Free City of Lübeck,53.86972222222222 10.686388888888889,1
3344,12254379-1q84-1-2,村上春樹,Haruki Murakami,"Fushimi-ku, Kyoto",34.93611111111111 135.7613888888889,1
3345,4837112-percy-jackson-and-the-sword-of-hades,Terry Deary,Rick Riordan,"San Antonio, Texas",,1
3346,385706.Gregor_and_the_Curse_of_the_Warmbloods,Suzanne Collins,Suzanne Collins,"Hartford, Connecticut",41.7625 -72.67416666666666,1
3347,18170039-the-guard,Hugh Stowell Scott,Kiera Cass,"Myrtle Beach, South Carolina",33.744075 -78.869475,1
3348,116114.From_Here_to_Eternity,James Jones,James Jones,,,2
3349,17927559-fighting-destiny,Michael Regan,Amelia Hutchins,,,2
3350,142458.Flashman,George MacDonald Fraser,George MacDonald Fraser,Carlisle,54.891 -2.944,1
3351,1237398.One_Piece_Volume_1,,Eiichiro Oda,Kumamoto,32.80305555555555 130.70777777777778,1
3352,444304.The_Field_Guide,Richard H. Bullock,Tony DiTerlizzi,"Los Angeles, California",,1
3353,9957.The_Cement_Garden,Ian McEwan,Ian McEwan,Aldershot,51.248333333333335 -0.7613888888888888,1
3354,15937108-counting-by-7s,Holly Goldberg Sloan,Holly Goldberg Sloan,"Ann Arbor, Michigan",42.28138888888889 -83.74833333333333,1
3355,760941.When_Rabbit_Howls,Truddi Chase,Truddi Chase,"Honeoye Falls, New York",42.95638888888889 -77.58722222222222,1
3356,12846479-destined,Agatha Christie,Aprilynne Pike,"Salt Lake City, Utah",,1
3357,40180098-the-overstory,Richard Powers,Richard Powers,"Evanston, Illinois",42.04638888888889 -87.69472222222223,1
3358,15676.Strangers,Albert Camus,Dean Koontz,"Everett, Pennsylvania",40.01416666666667 -78.37333333333333,1
3359,13496738-while-it-lasts,Scott Nadelson,Abbi Glines,"Birmingham, Alabama",33.5175 -86.80944444444444,1
3360,17780.In_the_Heart_of_the_Sea,,Nathaniel Philbrick,Boston,42.360277777777775 -71.05777777777777,1
3361,371787.Sorceress_of_Darshiva,David Eddings,David Eddings,"Spokane, Washington",47.65888888888889 -117.425,1
3362,8150317-deeper-than-midnight,Lara Adrian,Lara Adrian,,,2
3363,15998621-dinner-with-a-vampire,Abigail Gibbs,Abigail Gibbs,,,2
3364,26146630-immortal-matchmakers-inc,Mimi Jean Pamfiloff,Mimi Jean Pamfiloff,,,2
3365,73945.Apology,Richard L. Watson Jr.,Plato,Ancient Greece,,1
3366,26025580-the-grownup,Victoria Glendinning,Gillian Flynn,"Kansas City, Missouri",39.09972222222222 -94.57833333333333,1
3367,111021.Dawn,Eleanor Hodgman Porter,Erin Hunter,,,2
3368,102327.Armor,Yoshiki Takaya,John Steakley,"Cleburne, Texas",32.35166666666667 -97.3925,1
3369,19095025-play,William Shakespeare,Kylie Scott,Stratford-upon-Avon,52.19277777777778 -1.7063888888888887,2
3370,13125234-twice-tempted,"Manchee, William.",Jeaniene Frost,,,2
3371,11449.Cathedral,T. S. Eliot,Raymond Carver,"Clatskanie, Oregon",46.10305555555556 -123.20361111111112,1
3372,6854.Three_to_Get_Deadly,Janet Evanovich,Janet Evanovich,"South River, New Jersey",40.445652 -74.378459,1
3373,8269450-darkest-powers-trilogy,Kelley Armstrong,Kelley Armstrong,,,2
3374,673657.Guardians_of_the_West,David Eddings,David Eddings,"Spokane, Washington",47.65888888888889 -117.425,1
3375,292740.Sleepers,H. G. Wells,Lorenzo Carcaterra,Hell’s Kitchen,,1
